"","ifs","year","countryname","system","liec","eiec","pluralty","pr","sensys","thresh","select","auton","muni","state","author","country","conflict","confovergov","confoverter","confoverboth"
"301","BLZ",2001,"Belize",2,6,7,1,0,-999,-999,NA,0,0,0,0,80,0,0,0,0
"302","BLZ",2002,"Belize",2,6,7,1,0,-999,-999,NA,0,0,0,0,80,0,0,0,0
"303","BLZ",2003,"Belize",2,6,7,1,0,-999,-999,NA,0,0,0,0,80,0,0,0,0
"304","BLZ",2004,"Belize",2,6,7,1,0,-999,-999,NA,0,0,0,0,80,0,0,0,0
"305","BLZ",2005,"Belize",2,6,7,1,0,-999,-999,NA,0,0,0,0,80,0,0,0,0
"306","BLZ",2006,"Belize",2,6,7,1,0,-999,-999,NA,0,0,0,0,80,0,0,0,0
"307","BLZ",2007,"Belize",2,6,7,1,0,-999,-999,NA,0,0,0,0,80,0,0,0,0
"308","BLZ",2008,"Belize",2,6,7,1,0,-999,-999,NA,0,0,0,0,80,0,0,0,0
"309","BLZ",2009,"Belize",2,6,7,1,0,-999,-999,NA,0,0,0,0,80,0,0,0,0
"310","BLZ",2010,"Belize",2,6,7,1,0,-999,-999,NA,0,0,0,0,80,0,0,0,0
"311","BLZ",2011,"Belize",2,6,7,1,0,-999,-999,NA,0,0,0,0,80,0,0,0,0
"312","BOL",1975,"Bolivia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,145,0,0,0,0
"313","BOL",1976,"Bolivia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,145,0,0,0,0
"314","BOL",1977,"Bolivia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,145,0,0,0,0
"315","BOL",1978,"Bolivia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,145,0,0,0,0
"316","BOL",1979,"Bolivia",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,145,0,0,0,0
"317","BOL",1980,"Bolivia",0,7,2,-999,-999,-999,-999,NA,0,NA,0,NA,145,0,0,0,0
"318","BOL",1981,"Bolivia",0,1,2,-999,-999,-999,-999,-999,0,NA,0,NA,145,0,0,0,0
"319","BOL",1982,"Bolivia",0,1,2,-999,-999,-999,-999,-999,0,NA,0,NA,145,0,0,0,0
"320","BOL",1983,"Bolivia",0,7,2,1,1,1,NA,NA,0,NA,0,NA,145,0,0,0,0
"321","BOL",1984,"Bolivia",0,7,2,1,1,1,NA,NA,0,NA,0,NA,145,0,0,0,0
"322","BOL",1985,"Bolivia",0,7,2,1,1,1,NA,NA,0,0,0,NA,145,0,0,0,0
"323","BOL",1986,"Bolivia",0,7,6.5,1,1,1,NA,NA,0,0,0,NA,145,0,0,0,0
"324","BOL",1987,"Bolivia",0,7,6.5,1,1,1,NA,NA,0,0,0,NA,145,0,0,0,0
"325","BOL",1988,"Bolivia",0,7,6.5,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"326","BOL",1989,"Bolivia",0,7,6.5,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"327","BOL",1990,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"328","BOL",1991,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"329","BOL",1992,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"330","BOL",1993,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"331","BOL",1994,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"332","BOL",1995,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"333","BOL",1996,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"334","BOL",1997,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"335","BOL",1998,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"336","BOL",1999,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"337","BOL",2000,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"338","BOL",2001,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"339","BOL",2002,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"340","BOL",2003,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"341","BOL",2004,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"342","BOL",2005,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"343","BOL",2006,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"344","BOL",2007,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"345","BOL",2008,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"346","BOL",2009,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"347","BOL",2010,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"348","BOL",2011,"Bolivia",0,7,7,1,1,1,NA,NA,0,2,0,NA,145,0,0,0,0
"349","BRA",1975,"Brazil",1,7,3,1,1,1,0,NA,0,NA,1,1,140,0,0,0,0
"350","BRA",1976,"Brazil",1,7,3,1,1,1,0,NA,0,NA,1,1,140,0,0,0,0
"351","BRA",1977,"Brazil",1,7,3,1,1,1,0,NA,0,NA,1,1,140,0,0,0,0
"352","BRA",1978,"Brazil",1,7,3,1,1,1,5,NA,0,NA,1,1,140,0,0,0,0
"353","BRA",1979,"Brazil",1,7,3,1,1,1,5,NA,0,NA,1,1,140,0,0,0,0
"354","BRA",1980,"Brazil",1,7,3,1,1,1,5,NA,0,NA,1,1,140,0,0,0,0
"355","BRA",1981,"Brazil",1,7,3,1,1,1,5,NA,0,NA,2,1,140,0,0,0,0
"356","BRA",1982,"Brazil",1,7,3,1,1,1,5,NA,0,NA,2,1,140,0,0,0,0
"357","BRA",1983,"Brazil",1,7,3,1,1,1,5,NA,0,NA,2,1,140,0,0,0,0
"358","BRA",1984,"Brazil",1,7,3,1,1,1,5,NA,0,NA,2,1,140,0,0,0,0
"359","BRA",1985,"Brazil",1,7,3,1,1,1,5,NA,0,NA,2,1,140,0,0,0,0
"360","BRA",1986,"Brazil",0,7,6.5,1,1,1,5,NA,0,NA,2,1,140,0,0,0,0
"361","BRA",1987,"Brazil",0,7,6.5,1,1,1,5,NA,0,NA,2,1,140,0,0,0,0
"362","BRA",1988,"Brazil",0,7,6.5,1,1,1,5,NA,0,NA,2,1,140,0,0,0,0
"363","BRA",1989,"Brazil",0,7,6.5,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"364","BRA",1990,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"365","BRA",1991,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"366","BRA",1992,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"367","BRA",1993,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"368","BRA",1994,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"369","BRA",1995,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"370","BRA",1996,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"371","BRA",1997,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"372","BRA",1998,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"373","BRA",1999,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"374","BRA",2000,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"375","BRA",2001,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"376","BRA",2002,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"377","BRA",2003,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"378","BRA",2004,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"379","BRA",2005,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"380","BRA",2006,"Brazil",0,7,7,1,1,1,5,NA,0,2,2,1,140,0,0,0,0
"381","BRA",2007,"Brazil",0,7,7,1,1,1,0,NA,0,2,2,1,140,0,0,0,0
"382","BRA",2008,"Brazil",0,7,7,1,1,1,0,NA,0,2,2,1,140,0,0,0,0
"383","BRA",2009,"Brazil",0,7,7,1,1,1,0,NA,0,2,2,1,140,0,0,0,0
"384","BRA",2010,"Brazil",0,7,7,1,1,1,0,NA,0,2,2,1,140,0,0,0,0
"385","BRA",2011,"Brazil",0,7,7,1,1,1,0,NA,0,2,2,1,140,0,0,0,0
"386","CAN",1975,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"387","CAN",1976,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"388","CAN",1977,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"389","CAN",1978,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"390","CAN",1979,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"391","CAN",1980,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"392","CAN",1981,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"393","CAN",1982,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"394","CAN",1983,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"395","CAN",1984,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"396","CAN",1985,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"397","CAN",1986,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"398","CAN",1987,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"399","CAN",1988,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"400","CAN",1989,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"401","CAN",1990,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"402","CAN",1991,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"403","CAN",1992,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"404","CAN",1993,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"405","CAN",1994,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"406","CAN",1995,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"407","CAN",1996,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"408","CAN",1997,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"409","CAN",1998,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"410","CAN",1999,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"411","CAN",2000,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"412","CAN",2001,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"413","CAN",2002,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"414","CAN",2003,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"415","CAN",2004,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"416","CAN",2005,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"417","CAN",2006,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"418","CAN",2007,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"419","CAN",2008,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"420","CAN",2009,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"421","CAN",2010,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"422","CAN",2011,"Canada",2,7,7,1,0,-999,-999,NA,0,2,2,1,20,0,0,0,0
"423","CHL",1975,"Chile",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,155,0,0,0,0
"424","CHL",1976,"Chile",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,155,0,0,0,0
"425","CHL",1977,"Chile",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,155,0,0,0,0
"426","CHL",1978,"Chile",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,155,0,0,0,0
"427","CHL",1979,"Chile",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,155,0,0,0,0
"428","CHL",1980,"Chile",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,155,0,0,0,0
"429","CHL",1981,"Chile",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,155,0,0,0,0
"430","CHL",1982,"Chile",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,155,0,0,0,0
"431","CHL",1983,"Chile",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,155,0,0,0,0
"432","CHL",1984,"Chile",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,155,0,0,0,0
"433","CHL",1985,"Chile",0,1,2,-999,-999,-999,-999,-999,0,0,0,0,155,0,0,0,0
"434","CHL",1986,"Chile",0,1,2,-999,-999,-999,-999,-999,0,0,0,0,155,0,0,0,0
"435","CHL",1987,"Chile",0,1,2,-999,-999,-999,-999,-999,0,0,0,0,155,0,0,0,0
"436","CHL",1988,"Chile",0,1,2,-999,-999,-999,-999,-999,0,0,0,0,155,0,0,0,0
"437","CHL",1989,"Chile",0,1,2,-999,-999,-999,-999,-999,0,0,0,0,155,0,0,0,0
"438","CHL",1990,"Chile",0,7,7,1,0,-999,-999,NA,0,0,0,0,155,0,0,0,0
"439","CHL",1991,"Chile",0,7,7,1,0,-999,-999,NA,0,0,0,0,155,0,0,0,0
"440","CHL",1992,"Chile",0,7,7,1,0,-999,-999,NA,0,0,0,0,155,0,0,0,0
"441","CHL",1993,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"442","CHL",1994,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"443","CHL",1995,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"444","CHL",1996,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"445","CHL",1997,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"446","CHL",1998,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"447","CHL",1999,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"448","CHL",2000,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"449","CHL",2001,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"450","CHL",2002,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"451","CHL",2003,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"452","CHL",2004,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"453","CHL",2005,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"454","CHL",2006,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"455","CHL",2007,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"456","CHL",2008,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"457","CHL",2009,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"458","CHL",2010,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"459","CHL",2011,"Chile",0,7,7,1,0,-999,-999,NA,0,1,0,0,155,0,0,0,0
"460","CHN",1975,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"461","CHN",1976,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"462","CHN",1977,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"463","CHN",1978,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"464","CHN",1979,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"465","CHN",1980,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"466","CHN",1981,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"467","CHN",1982,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"468","CHN",1983,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"469","CHN",1984,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"470","CHN",1985,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"471","CHN",1986,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"472","CHN",1987,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"473","CHN",1988,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"474","CHN",1989,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"475","CHN",1990,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"476","CHN",1991,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"477","CHN",1992,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"478","CHN",1993,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"479","CHN",1994,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"480","CHN",1995,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"481","CHN",1996,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"482","CHN",1997,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"483","CHN",1998,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"484","CHN",1999,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"485","CHN",2000,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"486","CHN",2001,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"487","CHN",2002,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"488","CHN",2003,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"489","CHN",2004,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"490","CHN",2005,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"491","CHN",2006,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"492","CHN",2007,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"493","CHN",2008,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,1,0,1,0
"494","CHN",2009,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"495","CHN",2010,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"496","CHN",2011,"PRC",1,3,3,-999,-999,-999,-999,NA,1,2,2,NA,710,0,0,0,0
"497","COL",1975,"Colombia",0,7,7,0,1,-999,0,NA,0,NA,1,1,100,1,1,0,0
"498","COL",1976,"Colombia",0,7,7,0,1,-999,0,NA,0,NA,1,1,100,1,1,0,0
"499","COL",1977,"Colombia",0,7,7,0,1,-999,0,NA,0,NA,1,1,100,1,1,0,0
"500","COL",1978,"Colombia",0,7,7,0,1,-999,0,NA,0,NA,1,1,100,1,1,0,0
"501","COL",1979,"Colombia",0,7,7,0,1,-999,0,NA,0,NA,1,1,100,1,1,0,0
"502","COL",1980,"Colombia",0,7,7,0,1,-999,0,NA,0,NA,1,1,100,1,1,0,0
"503","COL",1981,"Colombia",0,7,7,0,1,-999,0,NA,0,NA,1,1,100,1,1,0,0
"504","COL",1982,"Colombia",0,7,7,0,1,-999,0,NA,0,NA,1,1,100,1,1,0,0
"505","COL",1983,"Colombia",0,7,7,0,1,-999,0,NA,0,NA,1,1,100,1,1,0,0
"506","COL",1984,"Colombia",0,7,7,0,1,-999,0,NA,0,NA,1,1,100,1,1,0,0
"507","COL",1985,"Colombia",0,7,7,0,1,-999,0,NA,0,1,1,1,100,1,1,0,0
"508","COL",1986,"Colombia",0,7,7,0,1,-999,0,NA,0,1,1,1,100,1,1,0,0
"509","COL",1987,"Colombia",0,7,7,0,1,-999,0,NA,0,1,1,1,100,1,1,0,0
"510","COL",1988,"Colombia",0,7,7,0,1,-999,0,NA,0,1,1,1,100,1,1,0,0
"511","COL",1989,"Colombia",0,7,7,0,1,-999,0,NA,0,2,1,1,100,1,1,0,0
"512","COL",1990,"Colombia",0,7,7,0,1,-999,0,NA,0,2,1,1,100,1,1,0,0
"513","COL",1991,"Colombia",0,7,7,0,1,-999,0,NA,0,2,1,1,100,1,1,0,0
"514","COL",1992,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"515","COL",1993,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"516","COL",1994,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"517","COL",1995,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"518","COL",1996,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"519","COL",1997,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"520","COL",1998,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"521","COL",1999,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"522","COL",2000,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"523","COL",2001,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"524","COL",2002,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"525","COL",2003,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"526","COL",2004,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"527","COL",2005,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"528","COL",2006,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"529","COL",2007,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"530","COL",2008,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"531","COL",2009,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"532","COL",2010,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"533","COL",2011,"Colombia",0,7,7,0,1,-999,0,NA,0,2,2,1,100,1,1,0,0
"534","COM",1976,"Comoro Is.",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,581,0,0,0,0
"535","COM",1977,"Comoro Is.",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,581,0,0,0,0
"536","COM",1978,"Comoro Is.",0,1,2,-999,-999,-999,-999,-999,0,NA,NA,NA,581,0,0,0,0
"537","COM",1979,"Comoro Is.",0,3.5,3,NA,-999,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"538","COM",1980,"Comoro Is.",0,3.5,3,NA,-999,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"539","COM",1981,"Comoro Is.",0,3.5,3,NA,-999,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"540","COM",1982,"Comoro Is.",0,3.5,3,NA,-999,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"541","COM",1983,"Comoro Is.",0,3.5,3,NA,-999,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"542","COM",1984,"Comoro Is.",0,3.5,3,NA,-999,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"543","COM",1985,"Comoro Is.",0,3.5,3,NA,-999,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"544","COM",1986,"Comoro Is.",0,3.5,3,NA,-999,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"545","COM",1987,"Comoro Is.",0,3.5,3,NA,-999,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"546","COM",1988,"Comoro Is.",0,6,3,NA,NA,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"547","COM",1989,"Comoro Is.",0,6,3,NA,NA,-999,-999,NA,0,NA,1,1,581,1,1,0,0
"548","COM",1990,"Comoro Is.",0,6,3,NA,NA,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"549","COM",1991,"Comoro Is.",0,6,6,NA,NA,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"550","COM",1992,"Comoro Is.",0,6,6,NA,NA,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"551","COM",1993,"Comoro Is.",0,6,6,NA,NA,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"552","COM",1994,"Comoro Is.",0,7,6,1,0,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"553","COM",1995,"Comoro Is.",0,7,6,1,0,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"554","COM",1996,"Comoro Is.",0,7,6,1,0,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"555","COM",1997,"Comoro Is.",0,7,6,1,0,-999,-999,NA,0,NA,1,1,581,1,0,1,0
"556","COM",1998,"Comoro Is.",0,7,6,1,0,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"557","COM",1999,"Comoro Is.",0,7,6,1,0,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"558","COM",2000,"Comoro Is.",0,7,6,0,0,-999,-999,NA,0,NA,1,1,581,0,0,0,0
"559","COM",2001,"Comoro Is.",0,7,6,0,0,-999,-999,NA,0,NA,1,1,581,0,0,0,0
